order_id,customer_id,order_date,total_amount,status,city
13781,1726,2022-04-03,18601.56,Delivered,Nashik
13782,1289,2022-01-02,44304.98,Cancelled,Bangalore
13783,1332,2022-04-13,60710.20,Cancelled,Indore
13784,1276,2023-09-26,65311.93,Cancelled,Bangalore
13785,1630,2022-01-16,27449.10,Cancelled,Ludhiana
13786,1779,2022-07-19,49117.61,Cancelled,Indore
13787,1208,2022-10-29,17565.85,Shipped,Bangalore
13788,1548,2023-08-05,14123.82,Shipped,Lucknow
13789,1164,2023-02-02,4270.10,Delivered,Jaipur
13790,1541,2022-08-28,22394.41,Cancelled,Bhopal
13791,1569,2023-06-17,41110.90,Cancelled,Indore
13792,1122,2023-04-29,47660.40,Shipped,Hyderabad
13793,1801,2023-09-22,33888.58,Delivered,Ludhiana
13794,1380,2023-08-29,50219.73,Delivered,Nashik
13795,1465,2022-03-21,13995.87,Shipped,Agra
13796,1024,2023-12-11,26648.67,Delivered,Ludhiana
13797,1023,2022-03-31,43687.36,Delivered,Bhopal
13798,1466,2023-10-09,23326.45,Cancelled,Hyderabad
13799,1851,2022-07-11,54630.84,Delivered,Jaipur
13800,1081,2023-07-21,10438.98,Cancelled,Delhi
13801,1378,2022-05-23,29660.90,Shipped,Ludhiana
13802,1370,2022-12-10,37722.58,Delivered,Faridabad
13803,1472,2023-05-14,54117.68,Delivered,Nashik
13804,1688,2022-05-22,55419.22,Shipped,Kolkata
13805,1617,2022-07-09,88529.75,Delivered,Chennai
13806,1555,2023-11-21,11642.22,Cancelled,Vadodara
13807,1149,2022-10-15,12852.02,Cancelled,Vadodara
13808,1413,2022-05-22,11070.44,Delivered,Surat
13809,1167,2022-05-25,16811.18,Shipped,Bangalore
13810,1343,2023-06-09,8642.02,Shipped,Bangalore
13811,1055,2023-12-26,48716.76,Delivered,Indore
13812,1739,2023-01-11,23087.21,Delivered,Surat
13813,1108,2023-07-21,76805.70,Delivered,Indore
13814,1382,2023-05-13,60436.72,Delivered,Surat
13815,1327,2023-03-22,17545.88,Delivered,Bangalore
13816,1003,2023-08-15,8882.89,Delivered,Jaipur
13817,1509,2022-01-01,65922.15,Delivered,Ludhiana
13818,1961,2022-02-20,93818.96,Shipped,Nashik
13819,1225,2023-12-23,68667.03,Shipped,Kolkata
13820,1282,2022-02-24,43828.04,Delivered,Jaipur
13821,1848,2022-05-20,37783.20,Shipped,Agra
13822,1182,2023-05-31,27423.60,Cancelled,Vadodara
13823,1626,2022-12-02,42358.78,Delivered,Lucknow
13824,1006,2022-03-01,13280.96,Cancelled,Chennai
13825,1668,2023-06-14,26671.80,Delivered,Vadodara
13826,1735,2023-04-09,6658.86,Delivered,Nashik
13827,1430,2022-03-16,12430.75,Cancelled,Hyderabad
13828,1947,2023-01-18,24254.64,Delivered,Lucknow
13829,1061,2022-12-26,21017.33,Delivered,Ahmedabad
13830,1094,2022-04-29,29463.10,Delivered,Chennai
13831,1626,2022-07-02,51912.40,Delivered,Lucknow
13832,1836,2023-11-04,6870.64,Delivered,Delhi
13833,1438,2022-03-24,46050.66,Delivered,Surat
13834,1762,2023-01-07,32138.59,Shipped,Nagpur
13835,1055,2023-08-07,17160.33,Delivered,Indore
13836,1034,2023-04-19,28183.99,Shipped,Kolkata
13837,1608,2022-11-18,83989.98,Delivered,Agra
13838,1980,2023-05-11,43908.90,Delivered,Patna
13839,1899,2023-06-01,57589.07,Delivered,Surat
13840,1576,2023-12-30,27670.47,Delivered,Bhopal
13841,1233,2023-10-24,10675.25,Cancelled,Vadodara
13842,1535,2023-04-25,8191.68,Cancelled,Patna
13843,1587,2022-08-07,3359.16,Shipped,Ahmedabad
13844,1353,2022-05-15,60892.04,Delivered,Ahmedabad
13845,1980,2023-04-29,92781.92,Shipped,Patna
13846,1857,2022-04-01,57574.21,Cancelled,Mumbai
13847,1948,2022-05-25,2135.05,Delivered,Agra
13848,1825,2022-11-15,8248.23,Delivered,Hyderabad
13849,1219,2022-03-14,14765.61,Delivered,Bhopal
13850,1047,2022-06-07,386.03,Cancelled,Agra
13851,1680,2023-09-18,33323.39,Delivered,Ahmedabad
13852,1071,2023-04-25,76160.67,Delivered,Bhopal
13853,1995,2023-01-04,14816.38,Cancelled,Mumbai
13854,1783,2022-09-05,38034.87,Delivered,Agra
13855,1431,2023-06-27,73569.25,Delivered,Jaipur
13856,1559,2023-03-22,7120.16,Shipped,Indore
13857,1459,2022-07-18,73854.52,Delivered,Chennai
13858,1735,2022-09-15,16701.70,Cancelled,Nashik
13859,1516,2022-07-19,81923.12,Delivered,Agra
13860,1326,2022-08-22,45714.38,Delivered,Nagpur
13861,1416,2022-05-22,21605.05,Delivered,Hyderabad
13862,1343,2022-02-24,31454.84,Shipped,Bangalore
13863,1950,2022-10-11,8291.05,Shipped,Delhi
13864,1369,2023-04-05,33407.55,Delivered,Kolkata
13865,1082,2023-01-08,29252.32,Delivered,Bhopal
13866,1211,2023-08-02,22880.44,Delivered,Surat
13867,1609,2022-02-04,72458.37,Delivered,Hyderabad
13868,1924,2022-11-29,24915.24,Shipped,Nagpur
13869,1645,2023-12-18,45528.77,Delivered,Kolkata
13870,1683,2023-09-07,33581.52,Delivered,Bhopal
13871,1103,2022-03-27,36750.85,Shipped,Ludhiana
13872,1798,2023-06-04,34519.49,Delivered,Delhi
13873,1616,2023-12-05,33162.54,Delivered,Agra
13874,1825,2022-10-30,5368.53,Shipped,Hyderabad
13875,1699,2023-02-03,29189.73,Delivered,Chennai
13876,1173,2023-10-12,94488.21,Cancelled,Agra
13877,1380,2022-08-28,56304.36,Delivered,Nashik
13878,1716,2022-03-27,73998.23,Delivered,Kolkata
13879,1915,2022-03-26,16469.46,Delivered,Jaipur
13880,1449,2022-11-18,66911.24,Cancelled,Kolkata
13881,1366,2022-03-02,16686.47,Shipped,Surat
13882,1778,2023-12-18,71828.56,Delivered,Bangalore
13883,1328,2022-04-24,58361.18,Delivered,Lucknow
13884,1929,2022-12-22,45960.85,Cancelled,Ahmedabad
13885,1266,2023-03-27,27479.40,Cancelled,Indore
13886,1348,2022-02-02,25976.33,Delivered,Bangalore
13887,1979,2023-05-20,25554.27,Shipped,Pune
13888,1722,2022-07-15,23656.63,Shipped,Hyderabad
13889,1610,2023-07-18,33407.02,Delivered,Kolkata
13890,1726,2023-08-28,5573.64,Delivered,Nashik
13891,1936,2022-08-25,46636.96,Delivered,Ludhiana
13892,1050,2022-01-10,45749.50,Delivered,Indore
13893,1981,2023-11-25,24772.64,Delivered,Kolkata
13894,1792,2022-01-13,57501.96,Cancelled,Bhopal
13895,1122,2022-01-04,45270.53,Delivered,Hyderabad
13896,1961,2022-02-02,18258.64,Shipped,Nashik
13897,1047,2023-06-03,45150.03,Delivered,Agra
13898,1066,2022-03-15,63789.96,Cancelled,Kolkata
13899,1932,2022-04-07,73268.52,Delivered,Surat
13900,1902,2023-09-23,14414.43,Delivered,Ludhiana
13901,1983,2023-07-13,27606.09,Delivered,Delhi
13902,1932,2023-01-18,26635.44,Delivered,Surat
13903,1151,2022-02-16,3472.07,Delivered,Hyderabad
13904,1035,2022-03-02,42759.96,Shipped,Patna
13905,1584,2023-08-15,35655.15,Delivered,Mumbai
13906,1408,2023-08-08,73386.70,Cancelled,Surat
13907,1061,2022-03-17,81658.32,Shipped,Ahmedabad
13908,1489,2022-09-27,48539.95,Delivered,Nashik
13909,1491,2023-05-28,22215.10,Delivered,Bhopal
13910,1734,2022-08-12,103113.67,Cancelled,Indore
13911,1869,2022-10-23,1061.90,Delivered,Delhi
13912,1883,2022-08-19,62372.17,Shipped,Chennai
13913,1503,2023-04-15,38694.77,Delivered,Agra
13914,1343,2022-12-02,69150.60,Delivered,Bangalore
13915,1649,2022-12-23,18087.23,Delivered,Bangalore
13916,1506,2022-08-06,68626.05,Delivered,Bhopal
13917,1262,2022-05-14,36564.80,Delivered,Vadodara
13918,1293,2022-04-19,67921.89,Delivered,Agra
13919,1189,2023-08-20,57246.06,Delivered,Ahmedabad
13920,1678,2023-08-10,11469.18,Delivered,Lucknow
13921,1225,2022-08-15,1061.90,Delivered,Kolkata
13922,1072,2022-01-16,74493.68,Delivered,Nagpur
13923,1586,2022-02-10,51539.86,Shipped,Jaipur
13924,1860,2023-11-25,71260.27,Delivered,Indore
13925,1006,2023-10-15,1119.72,Cancelled,Chennai
13926,1570,2023-02-28,76618.85,Delivered,Bangalore
13927,1015,2022-06-05,41505.26,Delivered,Patna
13928,1091,2023-01-29,78879.88,Delivered,Ludhiana
13929,1814,2022-05-20,88959.32,Delivered,Delhi
13930,1289,2023-11-26,1521.84,Shipped,Bangalore
13931,1343,2023-07-31,50950.77,Cancelled,Bangalore
13932,1462,2022-11-28,3185.70,Delivered,Bangalore
13933,1090,2022-06-25,47217.19,Cancelled,Surat
13934,1790,2023-03-10,19948.62,Shipped,Hyderabad
13935,1048,2022-08-25,4467.35,Delivered,Bangalore
13936,1430,2023-11-19,54480.67,Delivered,Hyderabad
13937,1817,2022-01-09,5529.36,Delivered,Jaipur
13938,1469,2023-01-14,21605.05,Delivered,Lucknow
13939,1080,2022-09-19,24802.08,Shipped,Mumbai
13940,1912,2022-01-26,4590.72,Delivered,Lucknow
13941,1002,2023-04-01,17436.59,Delivered,Bangalore
13942,1863,2022-06-15,41553.15,Cancelled,Pune
13943,1007,2022-07-05,48343.87,Delivered,Indore
13944,1102,2023-10-25,31474.14,Delivered,Patna
13945,1070,2022-12-28,62859.94,Cancelled,Agra
13946,1805,2022-05-08,46042.76,Shipped,Delhi
13947,1741,2022-01-05,52872.63,Cancelled,Hyderabad
13948,1097,2023-03-21,37010.72,Delivered,Mumbai
13949,1516,2023-03-24,28693.24,Delivered,Agra
13950,1341,2023-07-18,12492.51,Cancelled,Lucknow
13951,1902,2022-11-17,24802.08,Shipped,Ludhiana
13952,1707,2023-04-27,53334.77,Delivered,Indore
13953,1391,2023-07-24,80256.84,Delivered,Faridabad
13954,1769,2022-12-14,1119.72,Shipped,Bhopal
13955,1548,2023-12-18,66731.55,Delivered,Lucknow
13956,1069,2023-07-15,35318.29,Cancelled,Bhopal
13957,1966,2022-06-08,26487.45,Cancelled,Bangalore
13958,1492,2022-06-26,47427.74,Delivered,Nagpur
13959,1340,2022-11-15,57305.94,Delivered,Ahmedabad
13960,1527,2022-05-22,54357.44,Shipped,Agra
13961,1167,2022-01-02,13347.30,Cancelled,Bangalore
13962,1219,2023-09-22,46117.82,Delivered,Bhopal
13963,1641,2022-08-23,53963.21,Delivered,Indore
13964,1061,2022-09-16,20942.85,Delivered,Ahmedabad
13965,1499,2022-10-13,41745.44,Delivered,Kolkata
13966,1947,2023-06-22,44191.02,Delivered,Lucknow
13967,1432,2023-01-04,17996.86,Delivered,Agra
13968,1718,2022-01-11,27576.51,Delivered,Faridabad
13969,1131,2022-02-06,17765.78,Delivered,Patna
13970,1284,2023-12-14,13594.36,Delivered,Bhopal
13971,1134,2023-03-26,34897.60,Delivered,Ahmedabad
13972,1713,2022-04-16,26262.63,Delivered,Indore
13973,1043,2022-05-14,54804.83,Shipped,Bhopal
13974,1344,2022-02-18,32381.12,Shipped,Nagpur
13975,1202,2022-01-03,53544.43,Delivered,Nashik
13976,1353,2023-09-02,31151.45,Shipped,Ahmedabad
13977,1468,2023-04-16,21605.05,Cancelled,Nagpur
13978,1099,2023-09-18,25222.52,Delivered,Patna
13979,1787,2022-03-14,53097.11,Delivered,Ahmedabad
13980,1613,2022-04-02,63764.75,Delivered,Vadodara
13981,1481,2022-11-02,1119.72,Cancelled,Bhopal
13982,1042,2022-06-12,77972.66,Cancelled,Hyderabad
13983,1224,2022-05-03,7861.40,Delivered,Mumbai
13984,1270,2022-09-11,386.03,Cancelled,Jaipur
13985,1841,2022-10-10,86773.76,Shipped,Lucknow
13986,1402,2022-06-16,40885.14,Delivered,Surat
13987,1821,2022-07-27,13486.26,Shipped,Ludhiana
13988,1499,2022-01-15,7701.62,Delivered,Kolkata
13989,1416,2023-07-25,50379.78,Shipped,Hyderabad
13990,1862,2023-02-07,48389.00,Delivered,Indore
13991,1393,2022-08-28,23337.94,Delivered,Surat
13992,1087,2023-08-08,53808.88,Shipped,Agra
13993,1371,2023-01-06,40244.29,Cancelled,Bhopal
13994,1294,2022-09-18,10539.82,Delivered,Chennai
13995,1452,2023-03-18,81140.04,Delivered,Ahmedabad
13996,1702,2022-11-10,84956.34,Delivered,Pune
13997,1735,2022-08-19,99603.37,Delivered,Nashik
13998,1009,2022-11-06,50386.24,Shipped,Indore
13999,1172,2023-04-10,59954.14,Delivered,Vadodara
14000,1395,2022-05-18,21969.73,Delivered,Indore
14001,1091,2022-10-30,39564.57,Delivered,Ludhiana
14002,1222,2023-02-25,29177.00,Delivered,Agra
14003,1964,2023-11-02,24802.08,Delivered,Faridabad
14004,1273,2023-11-21,2364.36,Cancelled,Pune
14005,1871,2023-06-10,73634.54,Delivered,Agra
14006,1547,2023-05-20,22308.66,Cancelled,Kolkata
14007,1974,2023-12-05,10766.04,Cancelled,Pune
14008,1953,2023-02-22,34652.45,Delivered,Vadodara
14009,1742,2022-11-15,9586.15,Delivered,Lucknow
14010,1674,2023-09-08,56905.77,Shipped,Kolkata
14011,1270,2022-08-14,31228.30,Delivered,Jaipur
14012,1825,2022-09-03,64067.00,Delivered,Hyderabad
14013,1970,2023-04-17,51326.95,Delivered,Indore
14014,1911,2023-01-10,51646.62,Delivered,Ahmedabad
14015,1545,2022-08-30,14410.26,Delivered,Patna
14016,1973,2022-07-27,2144.12,Delivered,Patna
14017,1829,2023-12-08,31107.12,Delivered,Kolkata
14018,1724,2023-01-10,6132.76,Cancelled,Nagpur
14019,1512,2023-02-20,27193.20,Delivered,Vadodara
14020,1379,2023-04-24,7928.40,Shipped,Surat
14021,1939,2023-12-08,38128.74,Delivered,Indore
14022,1512,2022-12-05,52316.93,Shipped,Vadodara
14023,1601,2023-12-31,9044.40,Delivered,Hyderabad
14024,1740,2023-10-13,35477.14,Delivered,Faridabad
14025,1370,2022-09-03,26635.44,Cancelled,Faridabad
14026,1484,2022-10-05,53630.05,Cancelled,Indore
14027,1796,2023-05-30,38779.38,Delivered,Ahmedabad
14028,1442,2022-08-02,9141.20,Delivered,Ludhiana
14029,1081,2022-07-01,77079.34,Delivered,Delhi
14030,1023,2023-07-03,15744.48,Delivered,Bhopal
14031,1587,2022-12-07,18661.16,Cancelled,Ahmedabad
14032,1940,2022-11-10,38756.06,Delivered,Chennai
14033,1190,2023-02-13,61685.84,Delivered,Surat
14034,1806,2023-01-16,91325.41,Shipped,Ahmedabad
14035,1310,2023-04-03,18317.74,Delivered,Bhopal
14036,1014,2023-04-10,77462.95,Delivered,Faridabad
14037,1140,2022-09-03,12479.92,Cancelled,Lucknow
14038,1122,2022-09-30,35776.22,Delivered,Hyderabad
14039,1956,2022-10-20,8338.00,Delivered,Agra
14040,1667,2023-07-12,77844.85,Delivered,Faridabad
14041,1812,2022-06-11,38978.65,Delivered,Mumbai
14042,1309,2022-11-21,558.76,Delivered,Ludhiana
14043,1736,2022-02-27,29592.89,Shipped,Surat
14044,1226,2023-11-05,17622.06,Delivered,Surat
14045,1107,2023-11-29,26902.54,Delivered,Agra
14046,1547,2023-10-24,50512.45,Delivered,Kolkata
14047,1508,2023-06-28,17075.46,Delivered,Jaipur
14048,1146,2022-05-04,34069.13,Cancelled,Chennai
14049,1458,2022-04-05,20005.18,Cancelled,Patna
14050,1288,2022-11-22,48702.65,Delivered,Nagpur
14051,1836,2023-11-05,13934.10,Delivered,Delhi
14052,1444,2023-06-02,7372.48,Delivered,Chennai
14053,1274,2023-11-28,45239.87,Shipped,Pune
14054,1050,2022-04-26,10221.06,Delivered,Indore
14055,1891,2023-10-26,80381.53,Delivered,Bhopal
14056,1709,2023-06-26,38846.14,Delivered,Surat
14057,1897,2022-06-01,40007.02,Shipped,Patna
14058,1474,2023-04-09,43949.16,Shipped,Nashik
14059,1410,2023-11-30,33369.77,Delivered,Pune
14060,1200,2023-04-25,5316.29,Delivered,Lucknow
14061,1933,2022-03-05,46890.44,Delivered,Faridabad
14062,1948,2023-10-07,15888.14,Delivered,Agra
14063,1834,2023-03-26,24280.53,Delivered,Jaipur
14064,1026,2023-01-12,79147.82,Cancelled,Lucknow
14065,1675,2022-02-16,5741.54,Delivered,Ahmedabad
14066,1496,2023-11-30,82569.06,Delivered,Vadodara
14067,1068,2022-11-13,89311.64,Shipped,Chennai
14068,1679,2022-07-19,4270.10,Delivered,Kolkata
14069,1619,2022-11-05,39917.16,Cancelled,Vadodara
14070,1709,2022-05-07,49228.33,Delivered,Surat
14071,1782,2023-02-12,85363.04,Delivered,Vadodara
14072,1507,2022-06-18,36768.68,Delivered,Ludhiana
14073,1125,2022-07-22,47101.77,Delivered,Delhi
14074,1360,2023-12-28,12737.43,Shipped,Pune
14075,1181,2022-01-28,8222.41,Delivered,Mumbai
14076,1590,2023-10-09,18625.38,Delivered,Surat
14077,1353,2022-05-11,27408.99,Cancelled,Ahmedabad
14078,1361,2023-11-07,46247.04,Delivered,Surat
14079,1152,2022-06-23,11320.49,Shipped,Ludhiana
14080,1233,2023-12-18,5598.60,Cancelled,Vadodara
14081,1618,2023-09-15,89610.21,Delivered,Agra
14082,1373,2023-05-01,53030.62,Delivered,Nagpur
14083,1801,2022-12-29,65711.19,Delivered,Ludhiana
14084,1434,2023-03-14,32255.25,Delivered,Kolkata
14085,1996,2022-02-05,34326.07,Delivered,Faridabad
14086,1930,2022-02-20,30806.48,Shipped,Patna
14087,1047,2023-06-08,67176.32,Cancelled,Agra
14088,1510,2022-05-04,33689.73,Delivered,Lucknow
14089,1850,2022-07-24,20227.12,Delivered,Nashik
14090,1015,2023-05-19,37970.35,Shipped,Patna
14091,1103,2022-12-29,27907.97,Cancelled,Ludhiana
14092,1228,2023-07-26,15760.20,Delivered,Jaipur
14093,1724,2022-04-02,44809.83,Shipped,Nagpur
14094,1683,2023-10-08,54248.43,Delivered,Bhopal
14095,1547,2022-09-22,44570.16,Shipped,Kolkata
14096,1206,2022-11-29,3803.74,Delivered,Chennai
14097,1135,2022-05-29,70020.64,Delivered,Bangalore
14098,1708,2022-06-06,27480.69,Delivered,Delhi
14099,1942,2023-12-31,7872.24,Delivered,Jaipur
14100,1773,2023-09-15,27025.99,Delivered,Surat
14101,1355,2023-07-28,28745.30,Cancelled,Nashik
14102,1158,2023-11-12,50448.82,Delivered,Bangalore
14103,1183,2022-12-29,54396.12,Shipped,Surat
14104,1188,2023-09-25,12201.24,Delivered,Chennai
14105,1217,2023-01-16,36515.99,Shipped,Lucknow
14106,1249,2023-10-13,51103.80,Shipped,Agra
14107,1886,2022-09-08,13486.26,Delivered,Bhopal
14108,1545,2022-02-26,26652.01,Shipped,Patna
14109,1283,2022-04-18,79505.95,Delivered,Pune
14110,1498,2023-11-17,5573.64,Cancelled,Hyderabad
14111,1973,2022-11-09,8360.46,Cancelled,Patna
14112,1332,2022-06-02,49647.09,Delivered,Indore
14113,1226,2023-01-30,18763.47,Delivered,Surat
14114,1521,2022-10-21,9910.50,Delivered,Ludhiana
14115,1585,2023-04-30,27449.10,Shipped,Nagpur
14116,1065,2022-11-18,56845.33,Shipped,Chennai
14117,1047,2023-01-06,51310.27,Cancelled,Agra
14118,1075,2022-06-28,3320.24,Delivered,Bhopal
14119,1378,2022-03-30,9858.70,Delivered,Ludhiana
14120,1074,2022-03-21,29977.13,Delivered,Pune
14121,1338,2023-03-15,67963.15,Cancelled,Ahmedabad
14122,1956,2023-11-18,62869.28,Shipped,Agra
14123,1607,2022-08-05,34837.64,Shipped,Ahmedabad
14124,1561,2023-05-24,88936.27,Delivered,Nagpur
14125,1062,2023-05-04,6658.86,Delivered,Nagpur
14126,1019,2022-09-17,13995.87,Delivered,Patna
14127,1683,2022-01-16,63332.31,Shipped,Bhopal
14128,1099,2022-05-20,1521.84,Delivered,Patna
14129,1154,2022-11-11,105756.53,Delivered,Kolkata
14130,1586,2022-09-07,17160.33,Shipped,Jaipur
14131,1928,2023-09-28,84993.28,Cancelled,Kolkata
14132,1581,2023-10-25,93241.92,Delivered,Ahmedabad
14133,1580,2023-06-20,51375.53,Delivered,Mumbai
14134,1169,2023-03-13,62816.69,Shipped,Lucknow
14135,1237,2022-03-23,30806.48,Delivered,Patna
14136,1136,2023-03-25,41190.85,Delivered,Jaipur
14137,1472,2022-12-14,60930.57,Cancelled,Nashik
14138,1548,2023-09-29,65970.11,Cancelled,Lucknow
14139,1431,2022-12-27,45769.26,Delivered,Jaipur
14140,1964,2023-10-09,2239.44,Delivered,Faridabad
14141,1208,2022-04-29,82739.85,Shipped,Bangalore
14142,1337,2022-11-13,964.65,Cancelled,Nashik
14143,1689,2023-08-16,36564.80,Delivered,Faridabad
14144,1239,2022-05-08,97177.83,Delivered,Surat
14145,1124,2023-08-24,65409.62,Delivered,Hyderabad
14146,1794,2022-12-24,43595.21,Shipped,Vadodara
14147,1279,2022-10-17,39374.09,Shipped,Bangalore
14148,1819,2022-10-18,43066.44,Delivered,Hyderabad
14149,1002,2022-05-24,22451.40,Cancelled,Bangalore
14150,1476,2023-02-10,35125.90,Cancelled,Indore
14151,1682,2023-03-22,52426.98,Delivered,Jaipur
14152,1587,2023-04-04,59851.66,Delivered,Ahmedabad
14153,1907,2022-04-02,68379.85,Delivered,Chennai
14154,1395,2022-12-22,70317.61,Delivered,Indore
14155,1264,2022-12-05,8009.35,Shipped,Bangalore
14156,1251,2022-12-28,45220.91,Delivered,Surat
14157,1482,2022-07-23,37436.87,Shipped,Bangalore
14158,1999,2022-10-06,50312.33,Cancelled,Mumbai
14159,1191,2023-04-21,1061.90,Delivered,Agra
14160,1904,2023-10-13,30080.92,Delivered,Hyderabad
14161,1141,2023-08-06,41875.25,Delivered,Surat
14162,1329,2022-07-30,55376.72,Delivered,Lucknow
14163,1608,2023-04-23,14817.71,Delivered,Agra
14164,1377,2022-12-25,44193.40,Cancelled,Ludhiana
14165,1165,2023-04-19,44411.35,Delivered,Delhi
14166,1437,2022-11-03,72722.50,Delivered,Ludhiana
14167,1874,2022-11-18,24459.58,Cancelled,Pune
14168,1636,2023-07-28,57952.78,Delivered,Faridabad
14169,1627,2023-02-07,36038.29,Delivered,Jaipur
14170,1424,2023-11-05,12265.52,Delivered,Ludhiana
14171,1996,2022-12-05,76957.03,Delivered,Faridabad
14172,1764,2022-08-15,23591.13,Delivered,Ludhiana
14173,1805,2022-03-16,40071.09,Delivered,Delhi
14174,1627,2022-05-05,15815.82,Cancelled,Jaipur
14175,1604,2022-09-08,1286.20,Delivered,Pune
14176,1854,2023-12-24,9975.33,Delivered,Pune
14177,1283,2023-08-16,39696.08,Delivered,Pune
14178,1589,2022-10-04,63172.95,Delivered,Indore
14179,1018,2023-06-23,34206.84,Cancelled,Nashik
14180,1176,2022-05-30,25598.54,Cancelled,Hyderabad
14181,1337,2023-05-28,44401.44,Cancelled,Nashik
14182,1741,2023-05-04,16638.31,Delivered,Hyderabad
14183,1590,2023-11-17,28758.45,Cancelled,Surat
14184,1597,2022-10-04,52955.02,Delivered,Ludhiana
14185,1107,2022-01-09,67998.90,Cancelled,Agra
14186,1457,2022-05-13,21730.41,Delivered,Agra
14187,1118,2023-05-06,17188.98,Shipped,Delhi
14188,1335,2022-11-05,35531.56,Cancelled,Nagpur
14189,1357,2022-07-17,20955.02,Shipped,Ahmedabad
14190,1380,2022-12-11,56200.78,Cancelled,Nashik
14191,1136,2022-05-09,75306.76,Delivered,Jaipur
14192,1044,2022-11-06,34873.13,Shipped,Delhi
14193,1869,2022-11-08,26533.40,Delivered,Delhi
14194,1152,2023-09-18,28415.66,Delivered,Ludhiana
14195,1843,2022-01-29,60169.04,Delivered,Ahmedabad
14196,1110,2022-05-20,31309.03,Delivered,Agra
14197,1752,2023-04-18,25344.69,Shipped,Surat
14198,1886,2022-12-31,29769.94,Cancelled,Bhopal
14199,1402,2022-07-14,8360.46,Delivered,Surat
14200,1644,2023-11-25,16522.92,Delivered,Faridabad
14201,1569,2023-03-17,57291.26,Delivered,Indore
14202,1945,2023-08-11,30111.63,Delivered,Chennai
14203,1268,2023-12-24,56800.78,Delivered,Bangalore
14204,1194,2022-09-23,12241.36,Shipped,Surat
14205,1398,2022-08-15,27423.60,Delivered,Jaipur
14206,1957,2023-07-10,61326.55,Delivered,Bangalore
14207,1907,2022-07-29,30075.93,Delivered,Chennai
14208,1196,2023-02-22,45893.16,Delivered,Pune
14209,1035,2022-09-12,5529.36,Shipped,Patna
14210,1300,2022-07-07,18346.00,Delivered,Vadodara
14211,1672,2022-04-21,68275.10,Delivered,Nagpur
14212,1680,2023-04-07,34713.52,Shipped,Ahmedabad
14213,1517,2023-12-11,37206.72,Shipped,Bhopal
14214,1801,2023-07-08,139.69,Delivered,Ludhiana
14215,1566,2023-10-29,48038.16,Delivered,Kolkata
14216,1583,2022-10-15,3043.68,Cancelled,Ahmedabad
14217,1983,2022-02-21,10422.50,Delivered,Delhi
14218,1663,2023-11-10,30763.25,Shipped,Bhopal
14219,1911,2022-10-20,13843.42,Delivered,Ahmedabad
14220,1193,2022-02-08,22636.86,Delivered,Patna
14221,1060,2022-06-08,20790.26,Delivered,Patna
14222,1970,2022-02-18,8781.78,Cancelled,Indore
14223,1625,2022-10-15,4288.24,Delivered,Nashik
14224,1186,2023-04-05,49669.32,Delivered,Vadodara
14225,1204,2022-07-25,44553.22,Delivered,Faridabad
14226,1639,2022-08-28,80181.45,Delivered,Jaipur
14227,1138,2022-12-05,59418.61,Delivered,Lucknow
14228,1221,2022-07-29,31182.38,Delivered,Patna
14229,1023,2022-08-13,6727.42,Shipped,Bhopal
14230,1480,2023-03-28,12491.32,Delivered,Patna
14231,1687,2023-03-15,23816.54,Delivered,Surat
14232,1956,2022-01-11,31940.28,Shipped,Agra
14233,1146,2023-05-05,46155.18,Delivered,Chennai
14234,1769,2022-11-19,135467.49,Delivered,Bhopal
14235,1178,2022-10-12,66292.15,Delivered,Vadodara
14236,1058,2022-03-22,22880.44,Delivered,Jaipur
14237,1933,2022-08-25,24223.32,Cancelled,Faridabad
14238,1789,2022-09-22,7052.52,Delivered,Nashik
14239,1241,2022-01-30,34998.92,Delivered,Chennai
14240,1048,2022-05-11,45471.18,Shipped,Bangalore
14241,1070,2023-08-19,20229.39,Delivered,Agra
14242,1094,2023-04-11,53202.04,Delivered,Chennai
14243,1678,2022-05-16,35923.77,Delivered,Lucknow
14244,1060,2023-03-26,16923.74,Shipped,Patna
14245,1939,2022-09-23,15403.24,Cancelled,Indore
14246,1474,2022-04-15,41131.47,Shipped,Nashik
14247,1658,2023-10-14,48811.02,Delivered,Pune
14248,1845,2022-09-24,32137.59,Cancelled,Bangalore
14249,1806,2023-09-08,11321.14,Delivered,Ahmedabad
14250,1948,2022-09-28,37271.24,Delivered,Agra
14251,1656,2023-07-09,7863.71,Shipped,Lucknow
14252,1158,2023-11-25,45322.54,Delivered,Bangalore
14253,1348,2023-06-02,48692.25,Delivered,Bangalore
14254,1185,2022-06-09,23327.17,Delivered,Indore
14255,1822,2023-08-22,17985.98,Delivered,Faridabad
14256,1395,2023-02-08,6900.82,Delivered,Indore
14257,1730,2022-09-18,29893.35,Delivered,Hyderabad
14258,1970,2022-09-11,48247.85,Delivered,Indore
14259,1463,2023-08-11,14774.77,Delivered,Faridabad
14260,1814,2022-07-10,65656.70,Delivered,Delhi
14261,1089,2022-02-18,45369.16,Shipped,Lucknow
14262,1990,2023-06-10,10972.08,Delivered,Bhopal
14263,1705,2023-07-21,9330.58,Cancelled,Surat
14264,1052,2023-11-17,41542.77,Delivered,Nashik
14265,1466,2022-02-20,43555.73,Shipped,Hyderabad
14266,1299,2023-12-12,82965.10,Delivered,Pune
14267,1613,2022-06-04,31536.96,Cancelled,Vadodara
